INFO  2019-05-25 16:24:36,592 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/AssetGroupController_05/GetAssetGroupByFilter?Name=&MaxResultCount=10&SkipCount=0  
INFO  2019-05-25 16:47:56,743 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForEdit (GWebsite.AbpZeroTemplate.Web.Core) with arguments (0e1e3895-ce83-4904-9756-bc170be70ffb) - Validation state: Valid
INFO  2019-05-25 16:47:56,748 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForEdit (GWebsite.AbpZeroTemplate.Web.Core), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 4.6796ms.
INFO  2019-05-25 16:47:56,751 [94   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:47:56,751 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForEdit (GWebsite.AbpZeroTemplate.Web.Core) in 11.5473ms
INFO  2019-05-25 16:47:56,751 [94   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 14.1681ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:47:59,537 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/AssetGroupController_05/GetAssetGroupForEdit?id=2  
INFO  2019-05-25 16:47:59,537 [77   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:47:59,537 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1439ms 204 
INFO  2019-05-25 16:47:59,544 [94   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/AssetGroupController_05/GetAssetGroupForEdit?id=2 application/json 
INFO  2019-05-25 16:47:59,544 [94   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:47:59,544 [94   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:47:59,544 [94   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:47:59,544 [94   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:47:59,547 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAssetGroupForEdit", controller = "AssetGroupController_05", area = ""}. Executing action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForEdit (GWebsite.AbpZeroTemplate.Web.Core)
INFO  2019-05-25 16:47:59,547 [94   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:47:59,551 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForEdit (GWebsite.AbpZeroTemplate.Web.Core) with arguments (2) - Validation state: Valid
INFO  2019-05-25 16:47:59,555 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForEdit (GWebsite.AbpZeroTemplate.Web.Core), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 4.8207ms.
INFO  2019-05-25 16:47:59,559 [94   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:47:59,559 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForEdit (GWebsite.AbpZeroTemplate.Web.Core) in 12.1008ms
INFO  2019-05-25 16:47:59,559 [94   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 14.9498ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:48:05,209 [45   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/AssetGroupController_05/GetAssetGroupForView?id=0e1e3895-ce83-4904-9756-bc170be70ffb  
INFO  2019-05-25 16:48:05,209 [45   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:48:05,210 [45   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1575ms 204 
INFO  2019-05-25 16:48:05,223 [45   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/AssetGroupController_05/GetAssetGroupForView?id=0e1e3895-ce83-4904-9756-bc170be70ffb application/json 
INFO  2019-05-25 16:48:05,223 [45   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:48:05,223 [45   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:48:05,223 [45   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:48:05,223 [45   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:48:05,225 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAssetGroupForView", controller = "AssetGroupController_05", area = ""}. Executing action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForView (GWebsite.AbpZeroTemplate.Web.Core)
INFO  2019-05-25 16:48:05,225 [45   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:48:05,229 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForView (GWebsite.AbpZeroTemplate.Web.Core) with arguments (0e1e3895-ce83-4904-9756-bc170be70ffb) - Validation state: Valid
INFO  2019-05-25 16:48:05,246 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForView (GWebsite.AbpZeroTemplate.Web.Core), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 17.2066ms.
INFO  2019-05-25 16:48:05,250 [102  ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:48:05,258 [102  ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForView (GWebsite.AbpZeroTemplate.Web.Core) in 32.4203ms
INFO  2019-05-25 16:48:05,258 [102  ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 35.2392ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:48:12,500 [94   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/AssetGroupController_05/GetAssetGroupForEdit?id=0e1e3895-ce83-4904-9756-bc170be70ffb  
INFO  2019-05-25 16:48:12,501 [94   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:48:12,501 [94   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1302ms 204 
INFO  2019-05-25 16:48:12,507 [94   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/AssetGroupController_05/GetAssetGroupForEdit?id=0e1e3895-ce83-4904-9756-bc170be70ffb application/json 
INFO  2019-05-25 16:48:12,507 [94   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:48:12,508 [94   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:48:12,508 [94   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:48:12,508 [94   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:48:12,510 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAssetGroupForEdit", controller = "AssetGroupController_05", area = ""}. Executing action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForEdit (GWebsite.AbpZeroTemplate.Web.Core)
INFO  2019-05-25 16:48:12,510 [94   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:48:12,514 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForEdit (GWebsite.AbpZeroTemplate.Web.Core) with arguments (0e1e3895-ce83-4904-9756-bc170be70ffb) - Validation state: Valid
INFO  2019-05-25 16:48:12,522 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForEdit (GWebsite.AbpZeroTemplate.Web.Core), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 8.7261ms.
INFO  2019-05-25 16:48:12,525 [94   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:48:12,525 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForEdit (GWebsite.AbpZeroTemplate.Web.Core) in 15.4828ms
INFO  2019-05-25 16:48:12,525 [94   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 18.1481ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:48:32,388 [102  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/AssetGroupController_05/GetAssetGroupForEdit?id=0e1e3895-ce83-4904-9756-bc170be70ffb  
INFO  2019-05-25 16:48:32,389 [102  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:48:32,389 [102  ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1393ms 204 
INFO  2019-05-25 16:48:32,402 [94   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/AssetGroupController_05/GetAssetGroupForEdit?id=0e1e3895-ce83-4904-9756-bc170be70ffb application/json 
INFO  2019-05-25 16:48:32,402 [94   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:48:32,402 [94   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:48:32,402 [94   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:48:32,402 [94   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:48:32,404 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAssetGroupForEdit", controller = "AssetGroupController_05", area = ""}. Executing action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForEdit (GWebsite.AbpZeroTemplate.Web.Core)
INFO  2019-05-25 16:48:32,404 [94   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:48:32,408 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForEdit (GWebsite.AbpZeroTemplate.Web.Core) with arguments (0e1e3895-ce83-4904-9756-bc170be70ffb) - Validation state: Valid
INFO  2019-05-25 16:48:32,416 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForEdit (GWebsite.AbpZeroTemplate.Web.Core), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 8.2989ms.
INFO  2019-05-25 16:48:32,419 [94   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:48:32,420 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForEdit (GWebsite.AbpZeroTemplate.Web.Core) in 15.1512ms
INFO  2019-05-25 16:48:32,420 [94   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 17.6679ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:48:41,416 [94   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/AssetGroupController_05/CreateAssetGroup  
INFO  2019-05-25 16:48:41,416 [94   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:48:41,416 [94   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.141ms 204 
INFO  2019-05-25 16:48:41,424 [100  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:5000/api/AssetGroupController_05/CreateAssetGroup application/json 248
INFO  2019-05-25 16:48:41,424 [100  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:48:41,424 [100  ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:48:41,425 [100  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:48:41,425 [100  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:48:41,427 [100  ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "CreateAssetGroup", controller = "AssetGroupController_05", area = ""}. Executing action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.CreateAssetGroup (GWebsite.AbpZeroTemplate.Web.Core)
INFO  2019-05-25 16:48:41,427 [100  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:48:41,448 [100  ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.CreateAssetGroup (GWebsite.AbpZeroTemplate.Web.Core) with arguments ([AssetGroupInput_05 0]) - Validation state: Valid
INFO  2019-05-25 16:48:41,459 [100  ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.CreateAssetGroup (GWebsite.AbpZeroTemplate.Web.Core), returned result Microsoft.AspNetCore.Mvc.EmptyResult in 10.2769ms.
INFO  2019-05-25 16:48:41,463 [123  ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:48:41,469 [123  ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.CreateAssetGroup (GWebsite.AbpZeroTemplate.Web.Core) in 41.6949ms
INFO  2019-05-25 16:48:41,469 [123  ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 44.7681ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:48:41,505 [100  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/AssetGroupController_05/GetAssetGroupByFilter?Name=&MaxResultCount=10&SkipCount=0  
INFO  2019-05-25 16:48:41,505 [100  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:48:41,505 [100  ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1223ms 204 
INFO  2019-05-25 16:48:41,512 [122  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/AssetGroupController_05/GetAssetGroupByFilter?Name=&MaxResultCount=10&SkipCount=0 application/json 
INFO  2019-05-25 16:48:41,512 [122  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:48:41,513 [122  ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:48:41,513 [122  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:48:41,513 [122  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:48:41,515 [122  ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAssetGroupByFilter", controller = "AssetGroupController_05", area = ""}. Executing action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core)
INFO  2019-05-25 16:48:41,515 [122  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:48:41,519 [122  ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core) with arguments (GWebsite.AbpZeroTemplate.Application.Share.AssetGroups_05.Dto.AssetGroupFilter_05) - Validation state: Valid
INFO  2019-05-25 16:48:41,527 [122  ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 8.2756ms.
INFO  2019-05-25 16:48:41,532 [122  ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:48:41,532 [122  ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core) in 17.2566ms
INFO  2019-05-25 16:48:41,532 [122  ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 19.8502ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:49:00,669 [45   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/AssetGroupController_05/GetAssetGroupForEdit?id=0e1e3895-ce83-4904-9756-bc170be70ffb  
INFO  2019-05-25 16:49:00,669 [45   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:49:00,670 [45   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.2343ms 204 
INFO  2019-05-25 16:49:00,680 [106  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/AssetGroupController_05/GetAssetGroupForEdit?id=0e1e3895-ce83-4904-9756-bc170be70ffb application/json 
INFO  2019-05-25 16:49:00,680 [106  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:49:00,681 [106  ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:49:00,681 [106  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:49:00,681 [106  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:49:00,685 [106  ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAssetGroupForEdit", controller = "AssetGroupController_05", area = ""}. Executing action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForEdit (GWebsite.AbpZeroTemplate.Web.Core)
INFO  2019-05-25 16:49:00,685 [106  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:49:00,690 [106  ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForEdit (GWebsite.AbpZeroTemplate.Web.Core) with arguments (0e1e3895-ce83-4904-9756-bc170be70ffb) - Validation state: Valid
INFO  2019-05-25 16:49:00,697 [106  ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForEdit (GWebsite.AbpZeroTemplate.Web.Core), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 6.3829ms.
INFO  2019-05-25 16:49:00,700 [106  ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:49:00,700 [106  ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupForEdit (GWebsite.AbpZeroTemplate.Web.Core) in 15.7411ms
INFO  2019-05-25 16:49:00,701 [106  ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 20.1932ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:49:02,412 [106  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/AssetGroupController_05/CreateAssetGroup  
INFO  2019-05-25 16:49:02,412 [106  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:49:02,412 [106  ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1547ms 204 
INFO  2019-05-25 16:49:02,420 [106  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:5000/api/AssetGroupController_05/CreateAssetGroup application/json 248
INFO  2019-05-25 16:49:02,420 [106  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:49:02,421 [106  ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:49:02,421 [106  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:49:02,421 [106  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:49:02,438 [106  ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "CreateAssetGroup", controller = "AssetGroupController_05", area = ""}. Executing action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.CreateAssetGroup (GWebsite.AbpZeroTemplate.Web.Core)
INFO  2019-05-25 16:49:02,438 [106  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:49:02,444 [106  ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.CreateAssetGroup (GWebsite.AbpZeroTemplate.Web.Core) with arguments ([AssetGroupInput_05 0]) - Validation state: Valid
INFO  2019-05-25 16:49:02,450 [106  ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.CreateAssetGroup (GWebsite.AbpZeroTemplate.Web.Core), returned result Microsoft.AspNetCore.Mvc.EmptyResult in 6.5575ms.
INFO  2019-05-25 16:49:02,454 [122  ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:49:02,455 [122  ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.CreateAssetGroup (GWebsite.AbpZeroTemplate.Web.Core) in 16.1604ms
INFO  2019-05-25 16:49:02,455 [122  ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 34.825ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:49:02,482 [106  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/AssetGroupController_05/GetAssetGroupByFilter?Name=&MaxResultCount=10&SkipCount=0  
INFO  2019-05-25 16:49:02,482 [106  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:49:02,482 [106  ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1666ms 204 
INFO  2019-05-25 16:49:02,491 [122  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/AssetGroupController_05/GetAssetGroupByFilter?Name=&MaxResultCount=10&SkipCount=0 application/json 
INFO  2019-05-25 16:49:02,491 [122  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:49:02,491 [122  ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:49:02,491 [122  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:49:02,491 [122  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:49:02,493 [122  ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAssetGroupByFilter", controller = "AssetGroupController_05", area = ""}. Executing action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core)
INFO  2019-05-25 16:49:02,493 [122  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:49:02,532 [122  ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core) with arguments (GWebsite.AbpZeroTemplate.Application.Share.AssetGroups_05.Dto.AssetGroupFilter_05) - Validation state: Valid
INFO  2019-05-25 16:49:02,539 [122  ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 6.1912ms.
INFO  2019-05-25 16:49:02,544 [106  ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:49:02,544 [106  ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core) in 51.1556ms
INFO  2019-05-25 16:49:02,544 [106  ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 53.8254ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:49:13,445 [100  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/FixedAsset/GetFixedAssetsByFilter?Name=&MaxResultCount=10&SkipCount=0  
INFO  2019-05-25 16:49:13,445 [100  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:49:13,445 [100  ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.149ms 204 
